vehicle_uid,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_record_id,car_age,price_category,km_category,owner_count,fuel_transmission,brand,price_per_km,is_diesel
CAR_000167,Tata Indigo CR4,2011,,155500,Diesel,Individual,Manual,First Owner,167,14,Low,Very High,0,Diesel_Manual,Tata,0.96,1
CAR_000168,Hyundai i10 Asta AT,2011,350000,50000,Petrol,Individual,Automatic,Second Owner,168,14,Mid,Medium,0,Petrol_Automatic,Hyundai,7,0
CAR_000169,Chevrolet Beat LT,2016,320000,40000,Petrol,Individual,Manual,First Owner,169,9,Mid,Medium,0,Petrol_Manual,Chevrolet,8,0
CAR_000170,Maruti Swift VDI BSIV,2015,400000,100000,Diesel,Individual,,Third Owner,170,10,Mid,High,0,Diesel_Manual,Maruti,4,1
CAR_000171,Maruti Alto LXi,2012,175000,80000,Petrol,Individual,Manual,Third Owner,171,13,Low,High,0,Petrol_Manual,Maruti,2.19,0
CAR_000172,Chevrolet Beat LT,2011,120000,90000,Petrol,Individual,Manual,Second Owner,172,14,,,0,Petrol_Manual,Chevrolet,1.33,0
CAR_000173,Renault Duster 110PS Diesel RxZ,2013,320000,90000,Diesel,Individual,Manual,Second Owner,173,12,Mid,High,0,Diesel_Manual,Renault,3.56,1
CAR_000174,Hyundai Santro Xing XG,2006,70000,110000,Petrol,Individual,Manual,Third Owner,174,19,Low,High,,Petrol_Manual,Hyundai,0.64,0
CAR_000175,Maruti Swift Dzire ZXI Plus,2019,810000,15000,Petrol,Individual,Manual,First Owner,175,6,High,Low,0,Petrol_Manual,Maruti,54,0
CAR_000176,Maruti 800 AC,2007,,100000,Petrol,Individual,Manual,Second Owner,176,18,Low,High,0,Petrol_Manual,Maruti,0.95,0
CAR_000177,Maruti Alto K10 LXI CNG,2020,282000,40000,CNG,Individual,Manual,First Owner,177,5,Low,Medium,0,CNG_Manual,Maruti,7.05,0
CAR_000178,Maruti 800 Std BSII,2004,80000,60000,Petrol,Individual,Manual,Second Owner,178,21,Low,Medium,0,Petrol_Manual,Maruti,1.33,0
CAR_000179,Tata Nano LX SE,2013,72000,25000,Petrol,Individual,,First Owner,179,12,Low,Low,0,Petrol_Manual,Tata,2.88,0
CAR_000180,Hyundai i20 Magna 1.2,2016,,25000,Petrol,Individual,Manual,First Owner,180,9,Mid,Low,0,Petrol_Manual,Hyundai,24,0
CAR_000181,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,2015,640000,23000,Petrol,Individual,Manual,First Owner,181,10,,Low,0,Petrol_Manual,Skoda,27.83,0
CAR_000182,Maruti Alto K10 VXI,2018,380000,22155,Petrol,Individual,Manual,First Owner,182,7,Mid,Low,0,Petrol_Manual,Maruti,17.15,0
CAR_000183,Maruti Ciaz 1.4 Delta,2018,650000,,,Individual,Manual,First Owner,183,7,High,Medium,0,Petrol_Manual,Maruti,9.29,0
CAR_000184,Maruti Alto LX,2009,150000,60000,Petrol,Individual,Manual,Second Owner,184,16,,Medium,0,Petrol_Manual,Maruti,2.5,0
CAR_000185,Hyundai i20 Asta,2009,,110000,Petrol,Individual,Manual,Second Owner,185,16,,High,0,Petrol_Manual,Hyundai,2.55,0
CAR_000186,Tata Nexon 1.2 Revotron XM,2018,430000,,Petrol,Individual,Manual,First Owner,186,7,Mid,Low,0,Petrol_Manual,Tata,14.33,0
CAR_000187,Mahindra Bolero Power Plus SLX,2019,800000,15000,Diesel,Individual,Manual,First Owner,187,6,High,,,Diesel_Manual,Mahindra,53.33,1
CAR_000188,Maruti Zen D,2003,75000,100000,Diesel,Individual,Manual,Second Owner,188,22,Low,High,0,Diesel_Manual,Maruti,0.75,1
CAR_000189,Volkswagen Vento Celeste 1.5 TDI Highline AT,2016,,70000,Diesel,Individual,Automatic,First Owner,189,9,High,Medium,0,Diesel_Automatic,Volkswagen,9.29,1
CAR_000190,Maruti Eeco 7 Seater Standard BSIV,2017,390000,,Petrol,Individual,,First Owner,190,8,Mid,Low,0,Petrol_Manual,Maruti,16.25,0
CAR_000191,Honda City 1.5 EXI,2005,100000,120000,Petrol,Individual,Manual,Second Owner,191,20,Low,High,0,Petrol_Manual,Honda,0.83,0
CAR_000192,Mercedes-Benz New C-Class 220 CDI AT,2013,1500000,35000,Diesel,Individual,Automatic,First Owner,192,12,Premium,Medium,0,Diesel_Automatic,Mercedes-Benz,42.86,1
CAR_000193,Maruti SX4 Zxi with Leather BSIII,2007,,78380,Petrol,Individual,Manual,First Owner,193,18,Low,High,0,Petrol_Manual,Maruti,2.23,0
CAR_000194,Renault Duster 110PS Diesel RxZ,2012,434999,110000,Diesel,Individual,Manual,Second Owner,194,13,Mid,High,0,Diesel_Manual,Renault,3.95,1
CAR_000195,Ford Figo Diesel Titanium,2010,170000,90000,Diesel,Individual,Manual,Third Owner,195,15,,High,0,Diesel_Manual,Ford,1.89,1
CAR_000196,Ford Figo Diesel Titanium,2011,190000,90000,,Individual,Manual,Third Owner,196,14,Low,High,0,Diesel_Manual,Ford,2.11,1
CAR_000197,Maruti Swift Dzire VDi,2009,,150000,Diesel,Individual,Manual,Third Owner,197,16,Low,High,,Diesel_Manual,Maruti,1.67,1
CAR_000198,Mahindra Xylo E4,2009,229999,,Diesel,Individual,Manual,Third Owner,198,16,Low,Very High,0,Diesel_Manual,Mahindra,1,1
CAR_000199,Maruti Esteem Vxi - BSIII,2006,140000,70000,Petrol,Individual,Manual,Third Owner,199,19,Low,Medium,0,Petrol_Manual,Maruti,2,0
CAR_000200,Maruti Swift VDI BSIV,2017,600000,80362,Diesel,Individual,Manual,First Owner,200,8,Mid,High,,Diesel_Manual,Maruti,7.47,1
CAR_000201,Hyundai i20 1.2 Sportz,2012,280000,110000,,Individual,Manual,Third Owner,201,13,Low,,0,Petrol_Manual,Hyundai,2.55,0
CAR_000202,Chevrolet Beat Diesel LT,2012,150000,,Diesel,Individual,Manual,First Owner,202,13,Low,Medium,0,Diesel_Manual,Chevrolet,2.5,1
CAR_000203,Chevrolet Cruze LTZ AT,2015,650000,50000,Diesel,Individual,Automatic,First Owner,203,10,High,Medium,0,Diesel_Automatic,Chevrolet,13,1
CAR_000204,Nissan Micra XL,2014,210000,40000,Petrol,Individual,Manual,Second Owner,204,11,Low,Medium,0,Petrol_Manual,Nissan,5.25,0
CAR_000205,BMW 5 Series 520d Luxury Line,2017,2900000,40000,Diesel,Individual,Automatic,First Owner,205,8,,Medium,0,Diesel_Automatic,BMW,72.5,1
CAR_000206,Chevrolet Enjoy 1.3 TCDi LS 8,2013,,20000,,Dealer,,First Owner,206,12,Mid,Low,,Diesel_Manual,Chevrolet,21.25,1
CAR_000207,Hyundai EON Era Plus Option,2014,265000,55000,Petrol,Dealer,Manual,First Owner,207,11,Low,Medium,0,Petrol_Manual,Hyundai,4.82,0
CAR_000208,Fiat Linea T Jet Emotion,2018,890000,1136,Petrol,Dealer,Manual,First Owner,208,7,High,Low,0,Petrol_Manual,Fiat,783.45,0
CAR_000209,Renault Scala RxL,2013,365000,55000,,Dealer,Manual,First Owner,209,12,Mid,Medium,0,Petrol_Manual,Renault,6.64,0
CAR_000210,Ford Figo Petrol Titanium,2014,350000,43000,Petrol,Dealer,Manual,First Owner,210,11,Mid,,0,Petrol_Manual,Ford,8.14,0
CAR_000211,Maruti Ciaz ZDi SHVS,2016,685000,60000,Diesel,Individual,Manual,First Owner,211,9,,Medium,0,Diesel_Manual,Maruti,11.42,1
CAR_000212,Skoda Rapid 1.5 TDI Ambition BSIV,2018,,2650,Diesel,Dealer,Manual,First Owner,212,7,High,Low,0,Diesel_Manual,Skoda,354.72,1
CAR_000213,Mahindra XUV500 W6 2WD,2017,1000000,,Diesel,Individual,Manual,First Owner,213,8,High,Medium,0,Diesel_Manual,Mahindra,25,1
CAR_000214,Mahindra XUV300 W8 Option,2019,1150000,15000,Petrol,Dealer,Manual,First Owner,214,6,Premium,Low,0,Petrol_Manual,Mahindra,76.67,0
CAR_000215,Maruti Ertiga SHVS ZDI,2016,450000,115962,Diesel,Individual,Manual,Second Owner,215,9,,High,0,Diesel_Manual,Maruti,3.88,1
CAR_000216,Nissan Terrano XE D,2015,590000,65000,Diesel,Dealer,Manual,First Owner,216,10,Mid,Medium,0,Diesel_Manual,Nissan,9.08,1
CAR_000217,Maruti S-Cross Facelift,2017,800000,40000,Diesel,Individual,Manual,First Owner,217,8,High,Medium,0,Diesel_Manual,Maruti,20,1
CAR_000218,Hyundai i20 Magna 1.4 CRDi (Diesel),2012,385000,58000,Diesel,Dealer,,First Owner,218,13,,Medium,0,Diesel_Manual,Hyundai,6.64,1
CAR_000219,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2013,2000000,15000,,Individual,Automatic,First Owner,219,12,Premium,Low,0,Diesel_Automatic,Mercedes-Benz,133.33,1
CAR_000220,Hyundai EON Era Plus,2012,235000,54000,Petrol,Dealer,Manual,First Owner,220,13,Low,Medium,0,Petrol_Manual,Hyundai,4.35,0
CAR_000221,Volkswagen Ameo 1.5 TDI Highline,2017,,56000,Diesel,Dealer,Manual,First Owner,221,8,High,Medium,0,Diesel_Manual,Volkswagen,11.43,1
CAR_000222,Maruti Alto LX,2006,52000,,Petrol,Individual,Manual,Third Owner,222,19,Low,,0,Petrol_Manual,Maruti,0.43,0
CAR_000223,Maruti Omni LPG CARGO BSIII W IMMOBILISER,2009,80000,,LPG,Individual,Manual,Second Owner,223,16,,High,0,LPG_Manual,Maruti,0.89,0
CAR_000224,Maruti Alto LX,2012,140000,70000,Petrol,Individual,,Second Owner,224,13,Low,Medium,,Petrol_Manual,Maruti,2,0
CAR_000225,Hyundai Verna i (Petrol),2008,120000,90000,Petrol,Individual,,Second Owner,225,17,Low,High,0,Petrol_Manual,Hyundai,1.33,0
CAR_000226,Mahindra Renault Logan 1.5 DLS,2008,89999,213000,Diesel,Individual,,First Owner,226,17,,Very High,0,Diesel_Manual,Mahindra,0.42,1
CAR_000227,Chevrolet Optra Magnum 2.0 LS BSIII,2012,180000,120000,Diesel,Individual,Manual,First Owner,227,13,Low,High,,Diesel_Manual,Chevrolet,1.5,1
CAR_000228,Mahindra Scorpio S11 BSIV,2017,1500000,20000,Diesel,Individual,Manual,First Owner,228,8,Premium,Low,0,Diesel_Manual,Mahindra,75,1
CAR_000229,Hyundai i20 Active 1.2 SX,2017,700000,10000,Petrol,Individual,Manual,First Owner,229,8,High,Low,0,Petrol_Manual,Hyundai,70,0
CAR_000230,Maruti SX4 Celebration Diesel,2012,285000,80000,Diesel,Individual,Manual,Second Owner,230,13,Low,,0,Diesel_Manual,Maruti,3.56,1
CAR_000231,Hyundai Grand i10 Magna,2015,390000,90000,Petrol,Individual,Manual,First Owner,231,10,Mid,High,0,Petrol_Manual,Hyundai,4.33,0
CAR_000232,Maruti Alto LXi BSIII,2008,125000,80000,Petrol,Individual,,First Owner,232,17,Low,High,0,Petrol_Manual,Maruti,1.56,0
CAR_000233,Maruti SX4 Zxi with Leather BSIII,2008,225000,,Petrol,Individual,Manual,Second Owner,233,17,Low,Medium,0,Petrol_Manual,Maruti,3.75,0
CAR_000234,Hyundai i10 Era,2011,175000,,Petrol,Individual,Manual,Second Owner,234,14,Low,High,0,Petrol_Manual,Hyundai,1.26,0
CAR_000235,Toyota Innova 2.5 V Diesel 7-seater,2011,1075000,160000,Diesel,Individual,,Second Owner,235,14,Premium,Very High,0,Diesel_Manual,Toyota,6.72,1
CAR_000236,Honda Mobilio V i DTEC,2014,300000,150000,Diesel,Individual,Manual,First Owner,236,11,,High,,Diesel_Manual,Honda,2,1
CAR_000237,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2010,700000,163000,Diesel,Individual,Manual,Fourth & Above Owner,237,15,High,Very High,0,Diesel_Manual,Toyota,4.29,1
CAR_000238,Tata Indica V2 2001-2011 DLS BSIII,2009,90000,120000,Diesel,Dealer,Manual,First Owner,238,16,Low,High,0,Diesel_Manual,Tata,0.75,1
CAR_000239,Tata Indica Vista TDI LS,2011,,120000,Diesel,Individual,Manual,Second Owner,239,14,Low,High,0,Diesel_Manual,Tata,1,1
CAR_000240,Chevrolet Beat Diesel LS,2012,220000,,Diesel,Individual,Manual,Second Owner,240,13,Low,High,0,Diesel_Manual,Chevrolet,2.2,1
CAR_000241,Tata Zest Quadrajet 1.3 75PS XE,2015,300000,140000,,Dealer,Manual,First Owner,241,10,Low,High,0,Diesel_Manual,Tata,2.14,1
CAR_000242,Skoda Fabia 1.2L Diesel Ambiente,2010,180000,87000,Diesel,Dealer,Manual,Second Owner,242,15,Low,High,,Diesel_Manual,Skoda,2.07,1
CAR_000243,Maruti 800 Std,2013,170000,70000,Petrol,Individual,Manual,First Owner,243,12,Low,Medium,0,Petrol_Manual,Maruti,2.43,0
CAR_000244,Ford Figo Petrol Titanium,2015,300000,50000,Petrol,Individual,Manual,Second Owner,244,10,Low,Medium,0,Petrol_Manual,Ford,6,0
CAR_000245,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,1050000,70000,Diesel,Individual,Manual,First Owner,245,11,Premium,Medium,0,Diesel_Manual,Toyota,15,1
CAR_000246,Honda Mobilio V i DTEC,2014,300000,,Diesel,Individual,Manual,First Owner,246,11,Low,High,0,Diesel_Manual,Honda,2,1
CAR_000247,Hyundai Grand i10 1.2 CRDi Asta,2018,465000,25000,Diesel,Individual,Manual,First Owner,247,7,Mid,Low,0,Diesel_Manual,Hyundai,18.6,1
CAR_000248,Chevrolet Beat Diesel LT,2011,130000,80000,,Individual,Manual,Second Owner,248,14,Low,High,0,Diesel_Manual,Chevrolet,1.62,1
CAR_000249,Datsun GO Plus T Option Petrol,2018,434999,10000,Petrol,Individual,Manual,First Owner,249,7,Mid,Low,0,Petrol_Manual,Datsun,43.5,0
CAR_000250,Hyundai Grand i10 1.2 Kappa Asta,2018,500000,32000,Petrol,Individual,Manual,First Owner,250,7,Mid,Medium,0,Petrol_Manual,Hyundai,15.62,0
CAR_000251,Maruti Omni MPI STD BSIV,2018,200000,10000,,Individual,,First Owner,251,7,,Low,0,Petrol_Manual,Maruti,20,0
CAR_000252,Maruti Baleno Alpha 1.2,2017,625000,52000,,Dealer,Manual,First Owner,252,8,High,,0,Petrol_Manual,Maruti,12.02,0
CAR_000253,Ford Fiesta Classic 1.4 SXI Duratorq,2006,110000,120000,Diesel,Individual,Manual,Third Owner,253,19,Low,High,0,Diesel_Manual,Ford,0.92,1
CAR_000254,Hyundai Elite i20 Asta Option BSIV,2019,800000,11240,Petrol,Individual,Manual,First Owner,254,6,High,Low,0,Petrol_Manual,Hyundai,71.17,0
CAR_000255,Hyundai Grand i10 CRDi Magna,2017,,66000,Diesel,Dealer,Manual,First Owner,255,8,Mid,Medium,0,Diesel_Manual,Hyundai,7.42,1
CAR_000256,Maruti Ertiga SHVS ZDI,2017,880000,64000,Diesel,Dealer,,First Owner,256,8,High,Medium,0,Diesel_Manual,Maruti,13.75,1
CAR_000257,Hyundai Santro Xing GL Plus,2013,290000,49000,Petrol,Individual,Manual,First Owner,257,12,Low,Medium,0,Petrol_Manual,Hyundai,5.92,0
CAR_000258,Tata Sumo GX TC 7 Str BSIII,2006,115999,100000,Diesel,Individual,Manual,Second Owner,258,19,Low,High,0,Diesel_Manual,Tata,1.16,1
CAR_000259,Renault KWID RXT,2018,360000,26500,Petrol,Individual,Manual,First Owner,259,7,,Low,0,Petrol_Manual,Renault,13.58,0
CAR_000260,Maruti 800 AC,2002,65000,100000,Petrol,Individual,Manual,Second Owner,260,23,Low,High,0,Petrol_Manual,Maruti,0.65,0
CAR_000261,Maruti Vitara Brezza LDi Option,2017,685000,72000,Diesel,Dealer,Manual,First Owner,261,8,High,High,0,Diesel_Manual,Maruti,9.51,1
CAR_000262,Honda Jazz S,2009,300000,50000,Petrol,Individual,Manual,First Owner,262,16,Low,,0,Petrol_Manual,Honda,6,0
CAR_000263,Hyundai i20 1.4 Sportz,2017,680000,44000,,Dealer,Manual,First Owner,263,8,High,Medium,0,Diesel_Manual,Hyundai,15.45,1
CAR_000264,Maruti Ertiga SHVS ZDI Plus,2017,1000000,60000,Diesel,Individual,Manual,Second Owner,264,8,High,Medium,,Diesel_Manual,Maruti,16.67,1
CAR_000265,Tata Sumo SE Plus BSIII,2002,100000,120000,Diesel,Individual,,First Owner,265,23,Low,High,0,Diesel_Manual,Tata,0.83,1
CAR_000266,Mahindra Xylo E4,2010,160000,130000,Diesel,Individual,Manual,First Owner,266,15,Low,High,0,Diesel_Manual,Mahindra,1.23,1
CAR_000267,Maruti Swift ZDi BSIV,2017,450000,70000,Diesel,Individual,Manual,First Owner,267,8,Mid,Medium,0,Diesel_Manual,Maruti,6.43,1
CAR_000268,Maruti Ertiga VXI,2014,600000,20000,Petrol,Individual,Manual,First Owner,268,11,Mid,Low,0,Petrol_Manual,Maruti,30,0
CAR_000269,Hyundai i20 1.4 Magna ABS,2009,180000,60000,Diesel,Individual,Manual,Second Owner,269,16,Low,Medium,0,Diesel_Manual,Hyundai,3,1
CAR_000270,Maruti Alto LXi,2007,100000,195000,Petrol,Individual,Manual,First Owner,270,18,Low,Very High,0,Petrol_Manual,Maruti,0.51,0
CAR_000271,Maruti Alto LXi,2010,,90000,Petrol,Individual,Manual,Second Owner,271,15,Low,High,0,Petrol_Manual,Maruti,1.33,0
CAR_000272,Hyundai Getz GL,2006,130000,80000,Petrol,Individual,Manual,Third Owner,272,19,Low,High,0,Petrol_Manual,Hyundai,1.62,0
CAR_000273,Maruti Wagon R LX BS IV,2011,160000,155000,Petrol,Individual,Manual,First Owner,273,14,Low,Very High,,Petrol_Manual,Maruti,1.03,0
CAR_000274,Mahindra Bolero Power Plus SLX,2019,860000,35000,Diesel,Individual,Manual,First Owner,274,6,High,Medium,0,Diesel_Manual,Mahindra,24.57,1
CAR_000275,Hyundai i20 1.2 Spotz,2018,,20000,Petrol,Individual,Manual,Second Owner,275,7,High,Low,,Petrol_Manual,Hyundai,32.5,0
CAR_000276,Maruti Wagon R LXI Minor,2010,100000,80000,Petrol,Individual,Manual,Second Owner,276,15,Low,,0,Petrol_Manual,Maruti,1.25,0
CAR_000277,Maruti Alto 800 VXI,2017,282000,20000,Petrol,Individual,Manual,First Owner,277,8,Low,Low,0,Petrol_Manual,Maruti,14.1,0
CAR_000278,Hyundai i20 Asta (o),2009,300000,50000,Petrol,Individual,Manual,First Owner,278,16,Low,Medium,0,Petrol_Manual,Hyundai,6,0
CAR_000279,Hyundai i20 Asta,2010,270000,110000,Petrol,Individual,Manual,Second Owner,279,15,Low,High,0,Petrol_Manual,Hyundai,2.45,0
CAR_000280,Hyundai Verna 1.6 SX CRDi (O),2013,550000,29000,Diesel,Individual,Manual,First Owner,280,12,,Low,0,Diesel_Manual,Hyundai,18.97,1
CAR_000281,Mahindra Xylo D2 BSIV,2013,450000,120000,Diesel,Individual,Manual,First Owner,281,12,Mid,High,0,Diesel_Manual,Mahindra,3.75,1
CAR_000282,Mahindra Bolero SLX 2WD BSIII,2011,430000,70000,Diesel,Individual,Manual,Second Owner,282,14,Mid,Medium,0,Diesel_Manual,Mahindra,6.14,1
CAR_000283,Maruti Ertiga VXI ABS,2013,350000,40000,,Individual,Manual,First Owner,283,12,Mid,Medium,0,Petrol_Manual,Maruti,8.75,0
CAR_000284,Honda Brio 1.2 E MT,2017,350000,20000,Petrol,Individual,Manual,First Owner,284,8,Mid,Low,0,Petrol_Manual,Honda,17.5,0
CAR_000285,Toyota Etios Liva G,2013,229999,50000,,Individual,Manual,Second Owner,285,12,Low,Medium,0,Petrol_Manual,Toyota,4.6,0
CAR_000286,Maruti Alto 800 LXI,2013,110000,50000,Petrol,Individual,Manual,First Owner,286,12,Low,,,Petrol_Manual,Maruti,2.2,0
CAR_000287,Maruti Swift Dzire 1.2 Vxi BSIV,2012,395000,49000,Petrol,Individual,Manual,Second Owner,287,13,,Medium,0,Petrol_Manual,Maruti,8.06,0
CAR_000288,Mahindra Scorpio VLS AT 2.2 mHAWK,2011,,70000,Diesel,Individual,Automatic,Second Owner,288,14,High,Medium,0,Diesel_Automatic,Mahindra,9.29,1
CAR_000289,Mahindra Bolero SLX,2011,350000,90000,Diesel,Individual,Manual,Second Owner,289,14,Mid,High,0,Diesel_Manual,Mahindra,3.89,1
CAR_000290,Mahindra XUV500 W11 Option AWD,2020,1400000,,Diesel,Dealer,Manual,First Owner,290,5,Premium,,0,Diesel_Manual,Mahindra,56,1
CAR_000291,Tata Tiago 1.2 Revotron XZ,2018,,4000,,Individual,,First Owner,291,7,Mid,Low,0,Petrol_Manual,Tata,90,0
CAR_000292,Mahindra Marazzo M8 8Str,2018,1300000,10000,Diesel,Individual,Manual,First Owner,292,7,Premium,Low,0,Diesel_Manual,Mahindra,130,1
CAR_000293,Renault Duster 110PS Diesel RxL,2015,800000,15000,Diesel,Individual,Manual,First Owner,293,10,High,Low,0,Diesel_Manual,Renault,53.33,1
CAR_000294,Hyundai EON Magna Plus,2018,229999,30000,Petrol,Individual,Manual,First Owner,294,7,Low,Low,,Petrol_Manual,Hyundai,7.67,0
CAR_000295,Maruti Wagon R VXI,2014,315000,41000,Petrol,Dealer,Manual,First Owner,295,11,Mid,Medium,,Petrol_Manual,Maruti,7.68,0
CAR_000296,Chevrolet Spark 1.0 LT,2012,125000,28000,Petrol,Individual,Manual,First Owner,296,13,Low,Low,0,Petrol_Manual,Chevrolet,4.46,0
CAR_000297,Maruti Baleno Alpha,2019,,16000,Petrol,Individual,Manual,First Owner,297,6,High,Low,0,Petrol_Manual,Maruti,43.75,0
CAR_000298,Hyundai EON 1.0 Kappa Magna Plus,2015,,70000,Petrol,Individual,Manual,First Owner,298,10,Low,Medium,0,Petrol_Manual,Hyundai,2.29,0
CAR_000299,Ford Figo Aspire 1.2 Ti-VCT Trend,2017,,10832,Petrol,Dealer,Manual,First Owner,299,8,Mid,Low,,Petrol_Manual,Ford,48.93,0
CAR_000300,Ford Figo Aspire Facelift,2018,624000,14681,Diesel,Dealer,Manual,First Owner,300,7,High,Low,,Diesel_Manual,Ford,42.5,1
CAR_000301,Hyundai i10 Era,2009,250000,50000,Petrol,Individual,Manual,First Owner,301,16,,Medium,,Petrol_Manual,Hyundai,5,0
CAR_000302,Mahindra Bolero SLX,2016,585000,51000,Diesel,Dealer,Manual,First Owner,302,9,Mid,Medium,0,Diesel_Manual,Mahindra,11.47,1
CAR_000303,Hyundai Verna 1.4 VTVT,2015,500000,,Petrol,Individual,Manual,First Owner,303,10,Mid,Low,0,Petrol_Manual,Hyundai,20,0
CAR_000304,Chevrolet Sail 1.2 LT ABS,2014,350000,30000,Petrol,Individual,Manual,First Owner,304,11,Mid,Low,0,Petrol_Manual,Chevrolet,11.67,0
CAR_000305,Honda City i-DTEC SV,2014,495000,,Diesel,Dealer,Manual,First Owner,305,11,,High,0,Diesel_Manual,Honda,6.19,1
CAR_000306,Hyundai Grand i10 1.2 Kappa Asta,2017,,50000,Petrol,Individual,Manual,First Owner,306,8,Mid,,0,Petrol_Manual,Hyundai,10,0
CAR_000307,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,430000,200000,Diesel,Individual,Manual,First Owner,307,10,Mid,Very High,,Diesel_Manual,Mahindra,2.15,1
CAR_000308,Hyundai Grand i10 1.2 Kappa Sportz Option,2013,345000,44000,Petrol,Dealer,Manual,First Owner,308,12,Mid,Medium,0,Petrol_Manual,Hyundai,7.84,0
CAR_000309,Maruti Baleno Sigma 1.2,2015,,10000,Petrol,Individual,,First Owner,309,10,Mid,Low,0,Petrol_Manual,Maruti,50,0
CAR_000310,Tata Tiago 1.2 Revotron XZ,2019,,19600,Petrol,Individual,Manual,First Owner,310,6,,,0,Petrol_Manual,Tata,21.68,0
CAR_000311,Maruti Wagon R LXI,2005,80000,40000,Petrol,Individual,Manual,Second Owner,311,20,Low,Medium,,Petrol_Manual,Maruti,2,0
CAR_000312,Chevrolet Beat Diesel LS,2011,106000,,,Individual,Manual,First Owner,312,14,Low,,0,Diesel_Manual,Chevrolet,2.12,1
CAR_000313,Maruti A-Star Vxi,2009,180000,46730,Petrol,Individual,Manual,First Owner,313,16,Low,Medium,,Petrol_Manual,Maruti,3.85,0
CAR_000314,Datsun GO A,2015,250000,40000,Petrol,Individual,Manual,Second Owner,314,10,Low,Medium,0,Petrol_Manual,Datsun,6.25,0
CAR_000315,Skoda Yeti Ambition 4WD,2011,,80000,,Individual,Manual,First Owner,315,14,Mid,High,0,Diesel_Manual,Skoda,4.38,1
CAR_000316,Maruti Zen LXi BSII,2002,,,Petrol,Individual,Manual,Second Owner,316,23,Low,High,0,Petrol_Manual,Maruti,0.75,0
CAR_000317,Hyundai Verna CRDi 1.6 EX,2018,900000,,Diesel,Individual,Manual,First Owner,317,7,High,,0,Diesel_Manual,Hyundai,37.5,1
CAR_000318,Ford Aspire Titanium Diesel BSIV,2017,700000,21170,Diesel,Dealer,Manual,First Owner,318,8,High,Low,0,Diesel_Manual,Ford,33.07,1
CAR_000319,BMW 3 Series 320d Sport,2013,,,Diesel,Dealer,Automatic,First Owner,319,12,Premium,Very High,0,Diesel_Automatic,BMW,11.96,1
CAR_000320,Maruti Ertiga SHVS ZDI Plus,2017,1000000,40000,Diesel,Individual,Manual,First Owner,320,8,High,Medium,,Diesel_Manual,Maruti,25,1
CAR_000321,BMW X1 sDrive 20d Exclusive,2011,1375000,60000,Diesel,Individual,Automatic,First Owner,321,14,Premium,Medium,0,Diesel_Automatic,BMW,22.92,1
CAR_000322,Toyota Innova Crysta 2.4 VX MT,2016,1800000,,Diesel,Dealer,,First Owner,322,9,Premium,High,0,Diesel_Manual,Toyota,12.73,1
CAR_000323,Chevrolet Tavera Neo 3 10 Seats BSIV,2007,160000,120000,Diesel,Individual,Manual,Third Owner,323,18,Low,High,0,Diesel_Manual,Chevrolet,1.33,1
CAR_000324,Mitsubishi Outlander 2.4,2012,525000,140000,Petrol,Individual,Automatic,First Owner,324,13,Mid,High,,Petrol_Automatic,Mitsubishi,3.75,0
CAR_000325,Mahindra XUV500 W8 2WD,2012,850000,212814,Diesel,Dealer,Manual,First Owner,325,13,High,,0,Diesel_Manual,Mahindra,3.99,1
CAR_000326,Maruti Baleno Alpha 1.3,2019,800000,30000,Diesel,Individual,Manual,First Owner,326,6,High,Low,0,Diesel_Manual,Maruti,26.67,1
CAR_000327,Ford Figo Aspire 1.5 TDCi Titanium,2017,700000,88635,Diesel,Dealer,Manual,First Owner,327,8,High,High,0,Diesel_Manual,Ford,7.9,1
CAR_000328,Maruti Swift Dzire VDI,2018,800000,25000,Diesel,Individual,Manual,First Owner,328,7,High,Low,0,Diesel_Manual,Maruti,32,1
CAR_000329,Hyundai i20 1.2 Spotz,2017,575000,20000,Petrol,Individual,Manual,Second Owner,329,8,Mid,Low,0,Petrol_Manual,Hyundai,28.75,0
CAR_000330,Renault Duster 110PS Diesel RxZ,2012,350000,110000,Diesel,Individual,Manual,Second Owner,330,13,,,0,Diesel_Manual,Renault,3.18,1
CAR_000331,Maruti Swift Vdi BSIII,2008,250000,120000,Diesel,Individual,Manual,Third Owner,331,17,Low,High,0,Diesel_Manual,Maruti,2.08,1
CAR_000332,Ford Endeavour Titanium 4X2,2011,600000,149674,Diesel,Dealer,Manual,Second Owner,332,14,,High,0,Diesel_Manual,Ford,4.01,1
