vehicle_uid,selling_price,km_driven,price_category,km_category
CAR_002368,300000.0,60000.0,Low,Medium
CAR_002369,650000.0,75000.0,High,High
CAR_002370,175000.0,60000.0,Low,Medium
CAR_002371,4461000.0,80000.0,Mid,High
CAR_002372,600000.0,60000.0,Mid,High
CAR_002373,4461000.0,30000.0,High,Low
CAR_002374,95000.0,120000.0,Low,High
CAR_002375,490000.0,20000.0,Mid,Low
CAR_002376,380000.0,100000.0,Mid,High
CAR_002377,550000.0,31000.0,Mid,Medium
CAR_002378,225000.0,47000.0,Low,Medium
CAR_002379,570000.0,11200.0,Low,Low
CAR_002380,305000.0,35000.0,Mid,High
CAR_002381,4461000.0,50000.0,Low,Medium
CAR_002382,700000.0,55000.0,High,Medium
CAR_002383,288000.0,20000.0,Low,Low
CAR_002384,800000.0,60000.0,High,High
CAR_002385,430000.0,93000.0,Mid,High
CAR_002386,195000.0,57000.0,Low,Medium
CAR_002387,325000.0,30000.0,Mid,Low
CAR_002388,4461000.0,73000.0,Mid,High
CAR_002389,630000.0,60000.0,Low,Medium
CAR_002390,250000.0,60000.0,Low,Medium
CAR_002391,135000.0,60000.0,Low,High
CAR_002392,110000.0,73000.0,Low,High
CAR_002393,350000.0,55000.0,Mid,Medium
CAR_002394,240000.0,5800.0,Low,Low
CAR_002395,350000.0,350000.0,Mid,Very High
CAR_002396,600000.0,30000.0,Mid,Low
CAR_002397,750000.0,20000.0,High,Low
CAR_002398,270000.0,20000.0,Low,High
CAR_002399,90000.0,100000.0,Low,High
CAR_002400,350000.0,65000.0,Mid,Medium
CAR_002401,285000.0,90000.0,Low,High
CAR_002402,4461000.0,267000.0,High,Very High
CAR_002403,175000.0,250000.0,Low,Very High
CAR_002404,350000.0,140000.0,Mid,High
CAR_002405,1225000.0,22000.0,Premium,Low
CAR_002406,285000.0,60000.0,Low,Medium
CAR_002407,1000000.0,28635.0,High,Low
CAR_002408,780000.0,32114.0,High,Medium
CAR_002409,300000.0,82000.0,Low,High
CAR_002410,160000.0,95149.0,Low,High
CAR_002411,625000.0,68458.0,High,Medium
CAR_002412,4461000.0,42000.0,Low,Medium
CAR_002413,515000.0,90000.0,Mid,High
CAR_002414,4461000.0,30000.0,Low,Low
CAR_002415,140000.0,80000.0,Low,High
CAR_002416,940000.0,128000.0,High,High
CAR_002417,750000.0,60000.0,High,High
CAR_002418,610000.0,100000.0,High,High
CAR_002419,450000.0,50000.0,Mid,Medium
CAR_002420,409999.0,56000.0,Mid,Medium
CAR_002421,100000.0,60000.0,Low,Low
CAR_002422,650000.0,100000.0,High,High
CAR_002423,650000.0,80000.0,High,High
CAR_002424,4461000.0,105546.0,Low,High
CAR_002425,500000.0,10000.0,Mid,Low
CAR_002426,1000000.0,80000.0,High,High
CAR_002427,340000.0,35000.0,Mid,Medium
CAR_002428,800000.0,11240.0,High,Low
CAR_002429,1010000.0,120000.0,Premium,High
CAR_002430,350000.0,120000.0,Mid,High
CAR_002431,595000.0,70000.0,Mid,Medium
CAR_002432,4461000.0,130000.0,High,High
CAR_002433,265000.0,40000.0,Low,Medium
CAR_002434,320000.0,60000.0,Mid,Medium
CAR_002435,310000.0,110000.0,Mid,High
CAR_002436,700000.0,130000.0,Low,High
CAR_002437,130000.0,80000.0,Low,High
CAR_002438,150000.0,120000.0,Low,High
CAR_002439,300000.0,104000.0,Low,High
CAR_002440,150000.0,100000.0,Low,High
CAR_002441,120000.0,132343.0,Low,High
CAR_002442,950000.0,90000.0,Low,High
CAR_002443,100000.0,60000.0,Low,Medium
CAR_002444,450000.0,76000.0,Mid,High
CAR_002445,30000.0,60000.0,Low,Medium
CAR_002446,200000.0,30000.0,Low,High
CAR_002447,4461000.0,96000.0,Low,High
CAR_002448,1300000.0,10000.0,Premium,Low
CAR_002449,425000.0,36000.0,Mid,Medium
CAR_002450,550000.0,12997.0,Mid,Low
CAR_002451,500000.0,40000.0,Mid,Medium
CAR_002452,4461000.0,26430.0,Premium,High
CAR_002453,475000.0,24600.0,Mid,Low
CAR_002454,260000.0,28481.0,Low,Low
CAR_002455,350000.0,100000.0,Mid,High
CAR_002456,750000.0,41988.0,High,Medium
CAR_002457,180000.0,30375.0,Low,Medium
CAR_002458,350000.0,7658.0,Mid,Low
CAR_002459,611000.0,34400.0,High,High
CAR_002460,4461000.0,18500.0,Mid,Low
CAR_002461,4461000.0,26134.0,Low,Low
CAR_002462,300000.0,28942.0,Low,Low
CAR_002463,711000.0,53600.0,High,Medium
CAR_002464,851000.0,53652.0,High,Medium
CAR_002465,4461000.0,52895.0,Low,Medium
CAR_002466,550000.0,42324.0,Low,Medium
CAR_002467,1044999.0,65000.0,Premium,Medium
CAR_002468,550000.0,60236.0,Mid,Medium
CAR_002469,4461000.0,70000.0,Low,Medium
CAR_002470,210000.0,70000.0,Low,Medium
CAR_002471,290000.0,100000.0,Low,High
CAR_002472,250999.0,110000.0,Low,High
CAR_002473,600000.0,10300.0,Mid,Low
CAR_002474,4461000.0,120000.0,Low,High
CAR_002475,4461000.0,142000.0,Mid,High
CAR_002476,800000.0,25000.0,High,Low
CAR_002477,4461000.0,5000.0,Mid,Low
CAR_002478,535000.0,52600.0,Mid,Medium
CAR_002479,396000.0,28643.0,Mid,Low
CAR_002480,600000.0,50000.0,Mid,Medium
CAR_002481,575000.0,30000.0,Mid,Low
CAR_002482,520000.0,5000.0,Mid,Low
CAR_002483,1400000.0,30000.0,Low,Low
CAR_002484,600000.0,7600.0,Mid,Low
CAR_002485,195000.0,60000.0,Low,Medium
CAR_002486,281000.0,60000.0,Low,Low
CAR_002487,75000.0,110000.0,Low,High
CAR_002488,4461000.0,25000.0,Mid,Low
CAR_002489,93000.0,70000.0,Low,Medium
CAR_002490,560000.0,60000.0,Mid,Medium
CAR_002491,400000.0,5000.0,Mid,Low
CAR_002492,459999.0,40000.0,Mid,Medium
CAR_002493,450000.0,43000.0,Mid,Medium
CAR_002494,4461000.0,80251.0,Low,High
CAR_002495,4461000.0,34500.0,Low,Medium
CAR_002496,22000.0,42743.0,Low,High
CAR_002497,130000.0,60000.0,Low,High
CAR_002498,79000.0,80000.0,Low,High
CAR_002499,120000.0,60000.0,Low,High
CAR_002500,1700000.0,100000.0,Premium,High
CAR_002501,300000.0,25000.0,Low,Low
CAR_002502,300000.0,25000.0,Low,Low
CAR_002503,145000.0,25000.0,Low,Low
CAR_002504,3200000.0,20000.0,Premium,Low
CAR_002505,240000.0,10000.0,Low,Low
CAR_002506,4461000.0,30000.0,High,Low
CAR_002507,145000.0,110000.0,Low,High
CAR_002508,535000.0,80000.0,Mid,High
CAR_002509,420000.0,21000.0,Mid,High
CAR_002510,350000.0,20000.0,Mid,Low
CAR_002511,550000.0,32000.0,Low,Medium
CAR_002512,750000.0,180000.0,High,Very High
CAR_002513,4461000.0,70000.0,Low,Medium
CAR_002514,420000.0,50000.0,Mid,Medium
CAR_002515,420000.0,50000.0,Mid,Medium
CAR_002516,195000.0,120000.0,Low,High
CAR_002517,150000.0,55766.0,Low,Medium
CAR_002518,275000.0,40000.0,Low,Medium
CAR_002519,65000.0,60000.0,Low,Medium
CAR_002520,200000.0,50000.0,Low,Medium
CAR_002521,250000.0,110000.0,Low,High
CAR_002522,450000.0,1000.0,Mid,Low
CAR_002523,590000.0,26350.0,Mid,Low
CAR_002524,225000.0,110000.0,Low,High
CAR_002525,225000.0,68745.0,Low,Medium
CAR_002526,165000.0,132000.0,Low,High
CAR_002527,860000.0,35000.0,High,Medium
CAR_002528,900000.0,47000.0,High,Medium
CAR_002529,182000.0,100000.0,Low,High
CAR_002530,100000.0,80000.0,Low,High
CAR_002531,100000.0,40000.0,Low,Medium
CAR_002532,375000.0,27289.0,Mid,Low
CAR_002533,525000.0,10980.0,Mid,Low
CAR_002534,320000.0,24662.0,Mid,Low
CAR_002535,525000.0,37000.0,Mid,Medium
CAR_002536,650000.0,28245.0,High,Low
CAR_002537,4461000.0,27005.0,Mid,Low
CAR_002538,355000.0,39227.0,Low,High
CAR_002539,470000.0,31367.0,Mid,Medium
CAR_002540,221000.0,35008.0,Low,High
CAR_002541,195000.0,27005.0,Low,Low
CAR_002542,85000.0,86000.0,Low,High
CAR_002543,400000.0,50000.0,Mid,High
CAR_002544,650000.0,20000.0,High,Low
CAR_002545,400000.0,50000.0,Mid,Medium
CAR_002546,295000.0,80000.0,Low,High
CAR_002547,60000.0,135000.0,Low,High
CAR_002548,4461000.0,120000.0,Low,High
CAR_002549,4461000.0,113600.0,Mid,High
CAR_002550,190000.0,60000.0,Low,Medium
CAR_002551,861999.0,20000.0,High,Low
CAR_002552,782000.0,14000.0,High,Low
CAR_002553,836000.0,26000.0,High,Low
CAR_002554,696000.0,138925.0,High,High
CAR_002555,4461000.0,121764.0,Mid,High
CAR_002556,612000.0,60000.0,High,High
CAR_002557,114999.0,35000.0,Low,Medium
CAR_002558,340000.0,60000.0,Mid,Medium
CAR_002559,550000.0,5000.0,Mid,Low
CAR_002560,114999.0,70000.0,Low,Medium
CAR_002561,105000.0,60000.0,Low,High
CAR_002562,890000.0,20000.0,High,Low
CAR_002563,715000.0,8000.0,High,Low
CAR_002564,525000.0,54000.0,Mid,Medium
CAR_002565,735000.0,55300.0,High,Medium
CAR_002566,495000.0,11958.0,Mid,Low
CAR_002567,1025000.0,9000.0,Premium,Low
CAR_002568,750000.0,60000.0,High,Medium
CAR_002569,600000.0,120000.0,Mid,High
CAR_002570,475000.0,23122.0,Mid,Low
CAR_002571,80000.0,58000.0,Low,Medium
CAR_002572,325000.0,62200.0,Mid,Medium
CAR_002573,4461000.0,34000.0,Premium,Medium
CAR_002574,350000.0,53000.0,Mid,Medium
CAR_002575,2800000.0,60000.0,Premium,Medium
CAR_002576,210000.0,15000.0,Low,Low
CAR_002577,349000.0,44500.0,Mid,Medium
CAR_002578,450000.0,50000.0,Mid,High
CAR_002579,1150000.0,53000.0,Premium,Medium
CAR_002580,210000.0,63500.0,Low,Medium
CAR_002581,4500000.0,9800.0,Premium,High
CAR_002582,825000.0,13599.0,High,Low
CAR_002583,2750000.0,13000.0,Premium,Low
CAR_002584,160000.0,110000.0,Low,High
CAR_002585,550000.0,100000.0,Mid,High
CAR_002586,95000.0,110000.0,Low,High
CAR_002587,725000.0,90000.0,High,High
CAR_002588,670000.0,17000.0,High,High
CAR_002589,65000.0,140000.0,Low,High
CAR_002590,4461000.0,50000.0,Mid,Medium
CAR_002591,600000.0,53000.0,Mid,Medium
CAR_002592,350000.0,70000.0,Mid,Medium
CAR_002593,200000.0,70000.0,Low,Medium
CAR_002594,110000.0,154000.0,Low,Very High
CAR_002595,150000.0,80000.0,Low,High
CAR_002596,75000.0,110000.0,Low,High
CAR_002597,4461000.0,90000.0,Mid,High
CAR_002598,1700000.0,60000.0,Premium,Low
CAR_002599,890000.0,86000.0,High,High
CAR_002600,500000.0,120000.0,Mid,High
CAR_002601,600000.0,5200.0,Mid,High
CAR_002602,99000.0,60000.0,Low,Medium
CAR_002603,235000.0,46000.0,Low,Medium
CAR_002604,75000.0,40000.0,Low,Medium
CAR_002605,600000.0,90000.0,Mid,High
CAR_002606,4461000.0,25000.0,High,Low
CAR_002607,390000.0,60000.0,Mid,High
CAR_002608,600000.0,70000.0,Mid,Medium
CAR_002609,600000.0,70000.0,Mid,Medium
CAR_002610,730000.0,35000.0,High,Medium
CAR_002611,450000.0,12700.0,Mid,Low
CAR_002612,250000.0,80000.0,Low,High
CAR_002613,1400000.0,20000.0,Premium,Low
CAR_002614,300000.0,20000.0,Low,Low
CAR_002615,800000.0,19000.0,High,Low
CAR_002616,125000.0,95000.0,Low,High
CAR_002617,2600000.0,9500.0,Premium,Low
CAR_002618,300000.0,50000.0,Low,Medium
CAR_002619,295000.0,90000.0,Low,High
CAR_002620,4461000.0,45839.0,High,Medium
CAR_002621,4461000.0,74510.0,Low,High
CAR_002622,130000.0,87293.0,Low,High
CAR_002623,250000.0,156040.0,Low,Very High
CAR_002624,400000.0,93415.0,Mid,High
CAR_002625,430000.0,101159.0,Mid,High
CAR_002626,170000.0,60000.0,Low,High
CAR_002627,450000.0,60000.0,Mid,Low
CAR_002628,350000.0,90000.0,Mid,High
CAR_002629,4461000.0,68519.0,Low,High
CAR_002630,180000.0,55130.0,Low,High
CAR_002631,475000.0,65239.0,Mid,Medium
CAR_002632,470000.0,58182.0,Mid,Medium
CAR_002633,200000.0,91245.0,Low,High
CAR_002634,650000.0,102989.0,High,High
CAR_002635,400000.0,50000.0,Mid,Medium
CAR_002636,100000.0,120000.0,Low,High
CAR_002637,409999.0,90000.0,Mid,High
CAR_002638,640000.0,25000.0,Low,Low
CAR_002639,4461000.0,80000.0,Low,High
CAR_002640,182000.0,100000.0,Low,High
CAR_002641,750000.0,70000.0,High,Medium
CAR_002642,150000.0,50000.0,Low,Medium
CAR_002643,80000.0,100000.0,Low,High
CAR_002644,240000.0,60000.0,Low,High
CAR_002645,60000.0,60000.0,Low,Medium
CAR_002646,70000.0,120000.0,Low,High
CAR_002647,285000.0,90000.0,Low,High
CAR_002648,350000.0,60000.0,Mid,Medium
CAR_002649,699000.0,30000.0,Low,High
CAR_002650,275000.0,108000.0,Low,High
CAR_002651,350000.0,60000.0,Mid,High
CAR_002652,135000.0,90000.0,Low,High
CAR_002653,325000.0,120000.0,Mid,High
CAR_002654,650000.0,102000.0,High,High
CAR_002655,300000.0,178000.0,Low,Very High
CAR_002656,1200000.0,200000.0,Premium,Very High
CAR_002657,450000.0,60000.0,Mid,Medium
CAR_002658,425000.0,3000.0,Low,Low
CAR_002659,150000.0,75118.0,Low,High
CAR_002660,4461000.0,140000.0,Low,High
CAR_002661,335000.0,60000.0,Mid,Medium
CAR_002662,120000.0,79000.0,Low,High
CAR_002663,4461000.0,25000.0,Low,Low
CAR_002664,4461000.0,70000.0,Low,Medium
CAR_002665,4461000.0,41723.0,Low,Medium
CAR_002666,250000.0,70000.0,Low,Medium
CAR_002667,220000.0,70000.0,Low,High
CAR_002668,61000.0,4637.0,Low,Low
CAR_002669,620000.0,70000.0,High,Medium
CAR_002670,425000.0,100000.0,Low,High
CAR_002671,85000.0,120000.0,Low,High
CAR_002672,270000.0,40000.0,Low,High
CAR_002673,180000.0,220000.0,Low,Very High
CAR_002674,300000.0,60000.0,Low,Low
CAR_002675,800000.0,19000.0,High,Low
CAR_002676,125000.0,95000.0,Low,High
CAR_002677,450000.0,60000.0,Mid,Low
CAR_002678,450000.0,42655.0,Mid,High
CAR_002679,250000.0,43000.0,Low,Medium
CAR_002680,725000.0,70000.0,High,Medium
CAR_002681,250000.0,55000.0,Low,Medium
CAR_002682,99000.0,80000.0,Low,High
CAR_002683,350000.0,55000.0,Mid,High
CAR_002684,511000.0,70000.0,Mid,Medium
CAR_002685,300000.0,80000.0,Low,High
CAR_002686,1100000.0,110000.0,Premium,High
CAR_002687,125000.0,60000.0,Low,Medium
CAR_002688,500000.0,30000.0,Mid,Low
CAR_002689,385000.0,80000.0,Mid,High
CAR_002690,4461000.0,90000.0,Mid,High
CAR_002691,60000.0,50000.0,Low,Medium
CAR_002692,300000.0,50000.0,Low,Medium
CAR_002693,400000.0,70000.0,Mid,Medium
CAR_002694,550000.0,110000.0,Mid,High
CAR_002695,300000.0,80000.0,Low,High
CAR_002696,250000.0,60000.0,Low,Very High
CAR_002697,800000.0,180000.0,High,Very High
CAR_002698,300000.0,25000.0,Low,Low
CAR_002699,80000.0,120000.0,Low,High
CAR_002700,1200000.0,11000.0,Premium,Low
CAR_002701,355000.0,40000.0,Mid,Medium
CAR_002702,520000.0,50000.0,Mid,Medium
CAR_002703,500000.0,26000.0,Mid,Low
CAR_002704,114999.0,30000.0,Low,Low
CAR_002705,4461000.0,50000.0,Premium,Medium
CAR_002706,800000.0,60000.0,High,Low
CAR_002707,105000.0,30000.0,Low,Low
CAR_002708,135000.0,78000.0,Low,High
CAR_002709,170000.0,40000.0,Low,Medium
CAR_002710,550000.0,100000.0,Mid,High
CAR_002711,250000.0,70000.0,Low,Medium
CAR_002712,650000.0,30000.0,High,Low
CAR_002713,210000.0,77000.0,Low,High
CAR_002714,260000.0,150000.0,Low,High
CAR_002715,750000.0,60000.0,High,Medium
CAR_002716,1350000.0,60000.0,Premium,High
CAR_002717,220000.0,120000.0,Low,High
CAR_002718,110000.0,110000.0,Low,High
CAR_002719,1230000.0,60000.0,Premium,Medium
CAR_002720,220000.0,60000.0,Low,High
CAR_002721,130000.0,50000.0,Low,Medium
CAR_002722,330000.0,44000.0,Mid,Medium
CAR_002723,254999.0,90000.0,Low,High
CAR_002724,600000.0,50000.0,Low,High
CAR_002725,210000.0,50000.0,Low,Medium
CAR_002726,300000.0,146000.0,Low,High
CAR_002727,426000.0,15000.0,Mid,Low
CAR_002728,265000.0,60000.0,Low,Medium
CAR_002729,450000.0,35000.0,Mid,Medium
CAR_002730,480000.0,80000.0,Mid,High
CAR_002731,40000.0,90000.0,Low,High
CAR_002732,395000.0,70000.0,Mid,Medium
CAR_002733,229999.0,62000.0,Low,Medium
CAR_002734,875000.0,10000.0,High,Low
CAR_002735,170000.0,80000.0,Low,High
CAR_002736,500000.0,35000.0,Mid,Medium
CAR_002737,450000.0,1000.0,Mid,High
CAR_002738,3800000.0,10000.0,Premium,Low
CAR_002739,1580000.0,86000.0,Premium,High
CAR_002740,4950000.0,60000.0,Premium,Low
CAR_002741,535000.0,60000.0,Mid,High
CAR_002742,225000.0,110000.0,Low,High
CAR_002743,4461000.0,19890.0,Mid,Low
CAR_002744,670000.0,7104.0,High,Low
CAR_002745,625000.0,11918.0,High,Low
CAR_002746,520000.0,10510.0,Mid,Low
CAR_002747,239000.0,41000.0,Low,Medium
CAR_002748,2600000.0,47162.0,Premium,Medium
CAR_002749,750000.0,45974.0,High,Medium
CAR_002750,229999.0,49824.0,Low,Medium
CAR_002751,1300000.0,58500.0,Premium,Medium
CAR_002752,80000.0,56580.0,Low,Medium
CAR_002753,385000.0,52000.0,Mid,Medium
CAR_002754,4461000.0,55340.0,Low,Medium
CAR_002755,4461000.0,46507.0,Mid,Medium
CAR_002756,450000.0,40000.0,Mid,Medium
CAR_002757,450000.0,40000.0,Mid,Medium
CAR_002758,550000.0,120000.0,Mid,High
CAR_002759,4461000.0,60000.0,Low,Medium
CAR_002760,80000.0,90000.0,Low,High
CAR_002761,300000.0,250000.0,Low,Very High
CAR_002762,675000.0,15000.0,High,Low
CAR_002763,260000.0,30000.0,Low,Low
CAR_002764,500000.0,15000.0,Mid,Low
CAR_002765,150000.0,55766.0,Low,Medium
CAR_002766,100000.0,80000.0,Low,High
CAR_002767,70000.0,117000.0,Low,High
CAR_002768,100000.0,60000.0,Low,Medium
CAR_002769,730000.0,110000.0,High,High
CAR_002770,525000.0,100000.0,Mid,High
CAR_002771,525000.0,105000.0,Mid,High
CAR_002772,550000.0,182000.0,Mid,Very High
CAR_002773,420000.0,60000.0,Mid,High
CAR_002774,500000.0,70000.0,Mid,Medium
CAR_002775,165000.0,76000.0,Low,High
CAR_002776,650000.0,70000.0,High,Medium
CAR_002777,195000.0,46000.0,Low,Medium
CAR_002778,75000.0,70000.0,Low,Medium
CAR_002779,4461000.0,120000.0,Low,High
CAR_002780,1770000.0,25000.0,Premium,Low
CAR_002781,4461000.0,90000.0,Low,High
CAR_002782,515000.0,50000.0,Mid,Medium
CAR_002783,700000.0,24585.0,High,Low
CAR_002784,62000.0,70000.0,Low,Medium
CAR_002785,220000.0,110000.0,Low,High
CAR_002786,520000.0,10000.0,Mid,Low
CAR_002787,170000.0,100000.0,Low,High
CAR_002788,190000.0,110000.0,Low,High
CAR_002789,150000.0,100000.0,Low,High
CAR_002790,125000.0,65000.0,Low,Medium
CAR_002791,290000.0,40000.0,Low,Medium
CAR_002792,490000.0,13900.0,Mid,Low
CAR_002793,434999.0,17563.0,Mid,Low
CAR_002794,4461000.0,60000.0,Mid,High
CAR_002795,4461000.0,60000.0,Low,High
CAR_002796,495000.0,40000.0,Mid,Medium
CAR_002797,894999.0,173000.0,High,Very High
CAR_002798,600000.0,151000.0,Mid,High
CAR_002799,4461000.0,50000.0,Low,Medium
CAR_002800,430000.0,15000.0,Low,High
CAR_002801,4461000.0,80000.0,Mid,High
CAR_002802,4461000.0,11000.0,High,Low
CAR_002803,300000.0,50000.0,Low,Medium
CAR_002804,700000.0,120000.0,High,High
CAR_002805,100000.0,70000.0,Low,Medium
CAR_002806,300000.0,90000.0,Low,High
CAR_002807,130000.0,185000.0,Low,Very High
CAR_002808,650000.0,40000.0,High,Medium
CAR_002809,509999.0,25000.0,Mid,Low
CAR_002810,1000000.0,117780.0,High,High
CAR_002811,280000.0,120000.0,Low,High
CAR_002812,600000.0,120000.0,Mid,High
CAR_002813,4461000.0,60000.0,Low,High
CAR_002814,1150000.0,110000.0,Premium,High
CAR_002815,229999.0,30000.0,Low,Low
CAR_002816,245000.0,30000.0,Low,Low
CAR_002817,600000.0,60000.0,Low,Medium
CAR_002818,375000.0,25000.0,Mid,Low
CAR_002819,150000.0,55000.0,Low,High
CAR_002820,1450000.0,20000.0,Premium,Low
CAR_002821,500000.0,100000.0,Mid,High
CAR_002822,4461000.0,40000.0,Low,Medium
CAR_002823,225000.0,60000.0,Low,High
CAR_002824,275000.0,80000.0,Low,High
CAR_002825,620000.0,35000.0,Low,Medium
CAR_002826,600000.0,110000.0,Mid,High
CAR_002827,275000.0,160000.0,Low,Very High
CAR_002828,125000.0,125000.0,Low,High
CAR_002829,80000.0,62000.0,Low,Medium
CAR_002830,199000.0,120000.0,Low,High
CAR_002831,440000.0,33000.0,Low,Medium
CAR_002832,250000.0,80000.0,Low,High
CAR_002833,700000.0,35000.0,Low,Medium
CAR_002834,450000.0,50000.0,Mid,Medium
CAR_002835,240000.0,60000.0,Low,High
CAR_002836,350000.0,12000.0,Mid,Low
CAR_002837,650000.0,81595.0,High,High
CAR_002838,71000.0,22000.0,Low,Low
CAR_002839,400000.0,60000.0,Mid,Medium
CAR_002840,130000.0,40000.0,Low,Medium
CAR_002841,4461000.0,70000.0,Low,Medium
CAR_002842,1100000.0,4000.0,Premium,Low
CAR_002843,2200000.0,24000.0,Premium,Low
CAR_002844,800000.0,13500.0,High,Low
CAR_002845,490000.0,40000.0,Mid,Medium
CAR_002846,836000.0,9700.0,High,Low
CAR_002847,375000.0,62000.0,Mid,Medium
CAR_002848,1249000.0,24000.0,Premium,Low
CAR_002849,1240000.0,13000.0,Premium,Low
CAR_002850,35000.0,50000.0,Low,Medium
CAR_002851,1068000.0,36000.0,Premium,Medium
CAR_002852,1189000.0,40000.0,Premium,High
CAR_002853,700000.0,27000.0,High,Low
CAR_002854,350000.0,40000.0,Mid,Medium
CAR_002855,254999.0,80000.0,Low,High
CAR_002856,229999.0,60000.0,Low,Very High
CAR_002857,750000.0,80000.0,High,High
CAR_002858,325000.0,119000.0,Mid,High
CAR_002859,760000.0,190000.0,High,Very High
CAR_002860,509999.0,25000.0,Mid,Low
CAR_002861,4461000.0,28740.0,Mid,Low
CAR_002862,229999.0,60000.0,Low,Medium
CAR_002863,290000.0,110000.0,Low,High
CAR_002864,550000.0,30000.0,Mid,Low
CAR_002865,125000.0,120000.0,Low,High
CAR_002866,2000000.0,130000.0,Premium,High
CAR_002867,350000.0,140000.0,Low,High
CAR_002868,4461000.0,60000.0,Low,High
CAR_002869,260000.0,50000.0,Low,Medium
CAR_002870,150000.0,50000.0,Low,Medium
CAR_002871,85000.0,60000.0,Low,Medium
CAR_002872,280000.0,15000.0,Low,Low
CAR_002873,220000.0,45000.0,Low,Medium
CAR_002874,140000.0,80000.0,Low,High
CAR_002875,370000.0,15000.0,Mid,Low
CAR_002876,650000.0,20000.0,High,Low
CAR_002877,280000.0,37000.0,Low,Medium
CAR_002878,540000.0,80000.0,Mid,High
CAR_002879,50000.0,120000.0,Low,High
CAR_002880,800000.0,20000.0,High,Low
CAR_002881,515000.0,25000.0,Mid,Low
CAR_002882,220000.0,96000.0,Low,High
CAR_002883,525000.0,54000.0,Mid,Medium
CAR_002884,165000.0,60000.0,Low,Medium
CAR_002885,221000.0,65000.0,Low,Medium
CAR_002886,245000.0,43000.0,Low,Medium
CAR_002887,4461000.0,42000.0,Low,Medium
CAR_002888,550000.0,73000.0,Mid,High
CAR_002889,434999.0,29000.0,Mid,Low
CAR_002890,450000.0,95000.0,Mid,High
CAR_002891,290000.0,25000.0,Low,High
CAR_002892,305000.0,53000.0,Mid,Medium
CAR_002893,265000.0,20000.0,Low,Low
CAR_002894,4461000.0,57000.0,Mid,Medium
CAR_002895,550000.0,52000.0,Mid,Medium
CAR_002896,105000.0,40000.0,Low,Medium
CAR_002897,275000.0,47000.0,Low,Medium
CAR_002898,434999.0,60000.0,Mid,Medium
CAR_002899,690000.0,73000.0,High,High
CAR_002900,249000.0,42000.0,Low,Medium
CAR_002901,204999.0,60000.0,Low,High
CAR_002902,200000.0,50000.0,Low,Medium
CAR_002903,190000.0,120000.0,Low,High
CAR_002904,150000.0,50000.0,Low,Medium
CAR_002905,70000.0,70000.0,Low,Medium
CAR_002906,900000.0,25000.0,High,Low
CAR_002907,950000.0,11000.0,High,Low
CAR_002908,475000.0,80000.0,Low,High
CAR_002909,55000.0,80000.0,Low,High
CAR_002910,450000.0,75000.0,Mid,High
CAR_002911,1200000.0,45000.0,Premium,Medium
CAR_002912,300000.0,100000.0,Low,High
CAR_002913,350000.0,60000.0,Mid,High
CAR_002914,229999.0,160000.0,Low,Very High
CAR_002915,821000.0,50000.0,High,Medium
CAR_002916,200000.0,80000.0,Low,High
CAR_002917,1000000.0,60000.0,High,Medium
CAR_002918,4461000.0,60000.0,Low,Medium
CAR_002919,459999.0,60000.0,Mid,High
CAR_002920,310000.0,70000.0,Mid,Medium
CAR_002921,815000.0,42000.0,High,Medium
CAR_002922,1200000.0,40000.0,Premium,Medium
CAR_002923,4461000.0,150000.0,Low,High
CAR_002924,1000000.0,30000.0,High,Low
CAR_002925,155000.0,90000.0,Low,High
CAR_002926,400000.0,120000.0,Mid,High
CAR_002927,400000.0,80000.0,Mid,High
CAR_002928,250000.0,80000.0,Low,High
CAR_002929,150000.0,50000.0,Low,High
CAR_002930,4461000.0,70000.0,Low,Medium
CAR_002931,130000.0,60000.0,Low,High
CAR_002932,325000.0,70000.0,Mid,Medium
CAR_002933,735000.0,55300.0,High,Medium
CAR_002934,285000.0,74300.0,Low,High
CAR_002935,350000.0,48781.0,Mid,Medium
CAR_002936,290000.0,87620.0,Low,High
CAR_002937,890000.0,40219.0,High,Medium
CAR_002938,385000.0,11473.0,Low,High
CAR_002939,425000.0,8352.0,Mid,Low
CAR_002940,525000.0,9745.0,Mid,Low
CAR_002941,550000.0,9748.0,Mid,Low
CAR_002942,271000.0,49000.0,Low,Medium
CAR_002943,1490000.0,20694.0,Premium,Low
CAR_002944,4461000.0,31080.0,Mid,Medium
CAR_002945,260000.0,37605.0,Low,Medium
CAR_002946,455000.0,60000.0,Mid,Medium
CAR_002947,75000.0,58850.0,Low,Medium
CAR_002948,421000.0,23839.0,Mid,Low
CAR_002949,550000.0,54000.0,Mid,Medium
CAR_002950,330000.0,38000.0,Mid,Medium
CAR_002951,390000.0,45454.0,Mid,Medium
CAR_002952,599000.0,46957.0,Mid,Medium
CAR_002953,738000.0,8000.0,High,Low
CAR_002954,300000.0,30000.0,Low,Low
CAR_002955,150000.0,110000.0,Low,High
CAR_002956,440000.0,223000.0,Mid,Very High
CAR_002957,280000.0,110000.0,Low,High
CAR_002958,100000.0,120000.0,Low,High
CAR_002959,150000.0,100000.0,Low,High
CAR_002960,380000.0,100000.0,Mid,High
CAR_002961,90000.0,60000.0,Low,Medium
CAR_002962,300000.0,270000.0,Low,Very High
CAR_002963,275000.0,60000.0,Low,Medium
CAR_002964,180000.0,41090.0,Low,Medium
